season,week,date,visitor,vScore,home,hScore,notes
1998,1,1998-09-06,new-york-jets,30,san-francisco-49ers,36,OT
1998,1,1998-09-06,oakland-raiders,8,kansas-city-chiefs,28,
1998,1,1998-09-07,new-england-patriots,21,denver-broncos,27,
1998,2,1998-09-13,philadelphia-eagles,12,atlanta-falcons,17,
1998,2,1998-09-13,chicago-bears,12,pittsburgh-steelers,17,
1998,2,1998-09-13,buffalo-bills,7,miami-dolphins,13,
1998,2,1998-09-13,carolina-panthers,14,new-orleans-saints,19,
1998,2,1998-09-13,cincinnati-bengals,34,detroit-lions,28,OT
1998,2,1998-09-13,kansas-city-chiefs,16,jacksonville-jaguars,21,
1998,2,1998-09-13,minnesota-vikings,38,st.-louis-rams,31,
1998,2,1998-09-13,baltimore-ravens,24,new-york-jets,10,
1998,2,1998-09-13,san-diego-chargers,13,tennessee-oilers,7,
1998,2,1998-09-13,tampa-bay-buccaneers,15,green-bay-packers,23,
1998,2,1998-09-13,dallas-cowboys,23,denver-broncos,42,
1998,2,1998-09-13,arizona-cardinals,14,seattle-seahawks,33,
1998,2,1998-09-13,new-york-giants,17,oakland-raiders,20,
1998,2,1998-09-13,indianapolis-colts,6,new-england-patriots,29,
1998,2,1998-09-14,san-francisco-49ers,45,washington-redskins,10,
1998,3,1998-09-20,tennessee-oilers,16,new-england-patriots,27,
1998,3,1998-09-20,san-diego-chargers,7,kansas-city-chiefs,23,
1998,3,1998-09-20,green-bay-packers,13,cincinnati-bengals,6,
1998,3,1998-09-20,st.-louis-rams,34,buffalo-bills,33,
1998,3,1998-09-20,indianapolis-colts,6,new-york-jets,44,
1998,3,1998-09-20,pittsburgh-steelers,0,miami-dolphins,21,
1998,3,1998-09-20,detroit-lions,6,minnesota-vikings,29,
1998,3,1998-09-20,chicago-bears,15,tampa-bay-buccaneers,27,
1998,3,1998-09-20,washington-redskins,14,seattle-seahawks,24,
1998,3,1998-09-20,baltimore-ravens,10,jacksonville-jaguars,24,
1998,3,1998-09-20,denver-broncos,34,oakland-raiders,17,
1998,3,1998-09-20,philadelphia-eagles,3,arizona-cardinals,17,
1998,3,1998-09-21,dallas-cowboys,31,new-york-giants,7,
1998,4,1998-09-27,oakland-raiders,13,dallas-cowboys,12,
1998,4,1998-09-27,denver-broncos,38,washington-redskins,16,
1998,4,1998-09-27,arizona-cardinals,20,st.-louis-rams,17,
1998,4,1998-09-27,new-orleans-saints,19,indianapolis-colts,13,OT
1998,4,1998-09-27,kansas-city-chiefs,24,philadelphia-eagles,21,
1998,4,1998-09-27,jacksonville-jaguars,27,tennessee-oilers,22,
1998,4,1998-09-27,green-bay-packers,37,carolina-panthers,30,
1998,4,1998-09-27,seattle-seahawks,10,pittsburgh-steelers,13,
1998,4,1998-09-27,minnesota-vikings,31,chicago-bears,28,
1998,4,1998-09-27,new-york-giants,34,san-diego-chargers,16,
1998,4,1998-09-27,atlanta-falcons,20,san-francisco-49ers,31,
1998,4,1998-09-27,cincinnati-bengals,24,baltimore-ravens,31,
1998,4,1998-09-28,tampa-bay-buccaneers,6,detroit-lions,27,
1998,5,1998-10-04,san-diego-chargers,12,indianapolis-colts,17,
1998,5,1998-10-04,miami-dolphins,9,new-york-jets,20,
1998,5,1998-10-04,dallas-cowboys,31,washington-redskins,10,
1998,5,1998-10-04,detroit-lions,27,chicago-bears,31,
1998,5,1998-10-04,new-england-patriots,30,new-orleans-saints,27,
1998,5,1998-10-04,carolina-panthers,23,atlanta-falcons,51,
1998,5,1998-10-04,san-francisco-49ers,21,buffalo-bills,26,
1998,5,1998-10-04,oakland-raiders,23,arizona-cardinals,20,
1998,5,1998-10-04,new-york-giants,3,tampa-bay-buccaneers,20,
1998,5,1998-10-04,philadelphia-eagles,16,denver-broncos,41,
1998,5,1998-10-04,seattle-seahawks,6,kansas-city-chiefs,17,
1998,5,1998-10-05,minnesota-vikings,37,green-bay-packers,24,
1998,6,1998-10-11,pittsburgh-steelers,20,cincinnati-bengals,25,
1998,6,1998-10-11,carolina-panthers,20,dallas-cowboys,27,
1998,6,1998-10-11,san-francisco-49ers,31,new-orleans-saints,0,
1998,6,1998-10-11,kansas-city-chiefs,10,new-england-patriots,40,
1998,6,1998-10-11,tennessee-oilers,12,baltimore-ravens,8,
1998,6,1998-10-11,washington-redskins,12,philadelphia-eagles,17,
1998,6,1998-10-11,buffalo-bills,31,indianapolis-colts,24,
1998,6,1998-10-11,chicago-bears,7,arizona-cardinals,20,
1998,6,1998-10-11,new-york-jets,10,st.-louis-rams,30,
1998,6,1998-10-11,denver-broncos,21,seattle-seahawks,16,
1998,6,1998-10-11,san-diego-chargers,6,oakland-raiders,7,
1998,6,1998-10-11,atlanta-falcons,34,new-york-giants,20,
1998,6,1998-10-12,miami-dolphins,21,jacksonville-jaguars,28,
1998,7,1998-10-15,green-bay-packers,20,detroit-lions,27,
1998,7,1998-10-18,carolina-panthers,13,tampa-bay-buccaneers,16,
1998,7,1998-10-18,arizona-cardinals,7,new-york-giants,34,
1998,7,1998-10-18,baltimore-ravens,6,pittsburgh-steelers,16,
1998,7,1998-10-18,jacksonville-jaguars,16,buffalo-bills,17,
1998,7,1998-10-18,washington-redskins,7,minnesota-vikings,41,
1998,7,1998-10-18,cincinnati-bengals,14,tennessee-oilers,44,
1998,7,1998-10-18,new-orleans-saints,23,atlanta-falcons,31,
1998,7,1998-10-18,indianapolis-colts,31,san-francisco-49ers,34,
1998,7,1998-10-18,philadelphia-eagles,10,san-diego-chargers,13,
1998,7,1998-10-18,st.-louis-rams,0,miami-dolphins,14,
1998,7,1998-10-18,dallas-cowboys,12,chicago-bears,13,
1998,7,1998-10-19,new-york-jets,24,new-england-patriots,14,
1998,8,1998-10-25,tampa-bay-buccaneers,3,new-orleans-saints,9,
1998,8,1998-10-25,san-francisco-49ers,28,st.-louis-rams,10,
1998,8,1998-10-25,atlanta-falcons,3,new-york-jets,28,
1998,8,1998-10-25,minnesota-vikings,34,detroit-lions,13,
1998,8,1998-10-25,new-england-patriots,9,miami-dolphins,12,OT
1998,8,1998-10-25,baltimore-ravens,10,green-bay-packers,28,
1998,8,1998-10-25,chicago-bears,23,tennessee-oilers,20,
1998,8,1998-10-25,cincinnati-bengals,10,oakland-raiders,27,
1998,8,1998-10-25,seattle-seahawks,27,san-diego-chargers,20,
1998,8,1998-10-25,jacksonville-jaguars,24,denver-broncos,37,
1998,8,1998-10-25,buffalo-bills,30,carolina-panthers,14,
1998,8,1998-10-26,pittsburgh-steelers,20,kansas-city-chiefs,13,
1998,9,1998-11-01,jacksonville-jaguars,45,baltimore-ravens,19,
1998,9,1998-11-01,new-orleans-saints,17,carolina-panthers,31,
1998,9,1998-11-01,denver-broncos,33,cincinnati-bengals,26,
1998,9,1998-11-01,new-england-patriots,21,indianapolis-colts,16,
1998,9,1998-11-01,minnesota-vikings,24,tampa-bay-buccaneers,27,
1998,9,1998-11-01,new-york-giants,14,washington-redskins,21,
1998,9,1998-11-01,miami-dolphins,24,buffalo-bills,30,
1998,9,1998-11-01,arizona-cardinals,17,detroit-lions,15,
1998,9,1998-11-01,st.-louis-rams,15,atlanta-falcons,37,
1998,9,1998-11-01,tennessee-oilers,41,pittsburgh-steelers,31,
1998,9,1998-11-01,new-york-jets,20,kansas-city-chiefs,17,
1998,9,1998-11-01,san-francisco-49ers,22,green-bay-packers,36,
1998,9,1998-11-01,oakland-raiders,31,seattle-seahawks,18,
1998,9,1998-11-02,dallas-cowboys,34,philadelphia-eagles,0,
1998,10,1998-11-08,atlanta-falcons,41,new-england-patriots,10,
1998,10,1998-11-08,detroit-lions,9,philadelphia-eagles,10,
1998,10,1998-11-08,new-orleans-saints,24,minnesota-vikings,31,
1998,10,1998-11-08,indianapolis-colts,14,miami-dolphins,27,
1998,10,1998-11-08,cincinnati-bengals,11,jacksonville-jaguars,24,
1998,10,1998-11-08,new-york-giants,6,dallas-cowboys,16,
1998,10,1998-11-08,st.-louis-rams,20,chicago-bears,12,
1998,10,1998-11-08,oakland-raiders,10,baltimore-ravens,13,
1998,10,1998-11-08,washington-redskins,27,arizona-cardinals,29,
1998,10,1998-11-08,carolina-panthers,23,san-francisco-49ers,25,
1998,10,1998-11-08,buffalo-bills,12,new-york-jets,34,
1998,10,1998-11-08,kansas-city-chiefs,12,seattle-seahawks,24,
1998,10,1998-11-08,san-diego-chargers,10,denver-broncos,27,
1998,10,1998-11-08,tennessee-oilers,31,tampa-bay-buccaneers,22,
1998,10,1998-11-09,green-bay-packers,20,pittsburgh-steelers,27,
1998,11,1998-11-15,cincinnati-bengals,3,minnesota-vikings,24,
1998,11,1998-11-15,miami-dolphins,13,carolina-panthers,9,
1998,11,1998-11-15,new-england-patriots,10,buffalo-bills,13,
1998,11,1998-11-15,st.-louis-rams,3,new-orleans-saints,24,
1998,11,1998-11-15,philadelphia-eagles,3,washington-redskins,28,
1998,11,1998-11-15,new-york-jets,23,indianapolis-colts,24,
1998,11,1998-11-15,pittsburgh-steelers,14,tennessee-oilers,23,
1998,11,1998-11-15,san-francisco-49ers,19,atlanta-falcons,31,
1998,11,1998-11-15,seattle-seahawks,17,oakland-raiders,20,
1998,11,1998-11-15,baltimore-ravens,13,san-diego-chargers,14,
1998,11,1998-11-15,dallas-cowboys,35,arizona-cardinals,28,
1998,11,1998-11-15,green-bay-packers,37,new-york-giants,3,
1998,11,1998-11-15,tampa-bay-buccaneers,24,jacksonville-jaguars,29,
1998,11,1998-11-15,chicago-bears,3,detroit-lions,26,
1998,11,1998-11-16,denver-broncos,30,kansas-city-chiefs,7,
1998,12,1998-11-22,philadelphia-eagles,0,new-york-giants,20,
1998,12,1998-11-22,seattle-seahawks,22,dallas-cowboys,30,
1998,12,1998-11-22,chicago-bears,13,atlanta-falcons,20,
1998,12,1998-11-22,indianapolis-colts,11,buffalo-bills,34,
1998,12,1998-11-22,arizona-cardinals,45,washington-redskins,42,
1998,12,1998-11-22,detroit-lions,28,tampa-bay-buccaneers,25,
1998,12,1998-11-22,jacksonville-jaguars,15,pittsburgh-steelers,30,
1998,12,1998-11-22,green-bay-packers,14,minnesota-vikings,28,
1998,12,1998-11-22,carolina-panthers,24,st.-louis-rams,20,
1998,12,1998-11-22,baltimore-ravens,20,cincinnati-bengals,13,
1998,12,1998-11-22,new-york-jets,24,tennessee-oilers,3,
1998,12,1998-11-22,oakland-raiders,14,denver-broncos,40,
1998,12,1998-11-22,kansas-city-chiefs,37,san-diego-chargers,38,
1998,12,1998-11-22,new-orleans-saints,20,san-francisco-49ers,31,
1998,12,1998-11-23,miami-dolphins,23,new-england-patriots,26,
1998,13,1998-11-26,pittsburgh-steelers,16,detroit-lions,19,OT
1998,13,1998-11-26,minnesota-vikings,46,dallas-cowboys,36,
1998,13,1998-11-29,jacksonville-jaguars,34,cincinnati-bengals,17,
1998,13,1998-11-29,indianapolis-colts,31,baltimore-ravens,38,
1998,13,1998-11-29,tampa-bay-buccaneers,31,chicago-bears,17,
1998,13,1998-11-29,carolina-panthers,21,new-york-jets,48,
1998,13,1998-11-29,atlanta-falcons,21,st.-louis-rams,10,
1998,13,1998-11-29,arizona-cardinals,24,kansas-city-chiefs,34,
1998,13,1998-11-29,buffalo-bills,21,new-england-patriots,25,
1998,13,1998-11-29,tennessee-oilers,18,seattle-seahawks,20,
1998,13,1998-11-29,philadelphia-eagles,16,green-bay-packers,24,
1998,13,1998-11-29,new-orleans-saints,10,miami-dolphins,30,
1998,13,1998-11-29,washington-redskins,29,oakland-raiders,19,
1998,13,1998-11-29,denver-broncos,31,san-diego-chargers,16,
1998,13,1998-11-30,new-york-giants,7,san-francisco-49ers,31,
1998,14,1998-12-03,st.-louis-rams,14,philadelphia-eagles,17,
1998,14,1998-12-06,indianapolis-colts,21,atlanta-falcons,28,
1998,14,1998-12-06,new-england-patriots,23,pittsburgh-steelers,9,
1998,14,1998-12-06,san-francisco-49ers,31,carolina-panthers,28,OT
1998,14,1998-12-06,buffalo-bills,33,cincinnati-bengals,20,
1998,14,1998-12-06,detroit-lions,22,jacksonville-jaguars,37,
1998,14,1998-12-06,san-diego-chargers,20,washington-redskins,24,
1998,14,1998-12-06,seattle-seahawks,31,new-york-jets,32,
1998,14,1998-12-06,dallas-cowboys,3,new-orleans-saints,22,
1998,14,1998-12-06,new-york-giants,23,arizona-cardinals,19,
1998,14,1998-12-06,kansas-city-chiefs,31,denver-broncos,35,
1998,14,1998-12-06,baltimore-ravens,14,tennessee-oilers,16,
1998,14,1998-12-06,miami-dolphins,27,oakland-raiders,17,
1998,14,1998-12-06,chicago-bears,22,minnesota-vikings,48,
1998,14,1998-12-07,green-bay-packers,22,tampa-bay-buccaneers,24,
1998,15,1998-12-13,oakland-raiders,21,buffalo-bills,44,
1998,15,1998-12-13,washington-redskins,28,carolina-panthers,25,
1998,15,1998-12-13,chicago-bears,20,green-bay-packers,26,
1998,15,1998-12-13,cincinnati-bengals,26,indianapolis-colts,39,
1998,15,1998-12-13,tennessee-oilers,16,jacksonville-jaguars,13,
1998,15,1998-12-13,atlanta-falcons,27,new-orleans-saints,17,
1998,15,1998-12-13,denver-broncos,16,new-york-giants,20,
1998,15,1998-12-13,arizona-cardinals,20,philadelphia-eagles,17,OT
1998,15,1998-12-13,new-england-patriots,18,st.-louis-rams,32,
1998,15,1998-12-13,pittsburgh-steelers,3,tampa-bay-buccaneers,16,
1998,15,1998-12-13,san-diego-chargers,17,seattle-seahawks,38,
1998,15,1998-12-13,minnesota-vikings,38,baltimore-ravens,28,
1998,15,1998-12-13,dallas-cowboys,17,kansas-city-chiefs,20,
1998,15,1998-12-13,new-york-jets,21,miami-dolphins,16,
1998,15,1998-12-14,detroit-lions,13,san-francisco-49ers,35,
1998,16,1998-12-19,new-york-jets,17,buffalo-bills,10,
1998,16,1998-12-19,tampa-bay-buccaneers,16,washington-redskins,20,
1998,16,1998-12-20,st.-louis-rams,13,carolina-panthers,20,
1998,16,1998-12-20,baltimore-ravens,3,chicago-bears,24,
1998,16,1998-12-20,tennessee-oilers,22,green-bay-packers,30,
1998,16,1998-12-20,san-francisco-49ers,21,new-england-patriots,24,
1998,16,1998-12-20,kansas-city-chiefs,7,new-york-giants,28,
1998,16,1998-12-20,cincinnati-bengals,25,pittsburgh-steelers,24,
1998,16,1998-12-20,atlanta-falcons,24,detroit-lions,17,
1998,16,1998-12-20,indianapolis-colts,23,seattle-seahawks,27,
1998,16,1998-12-20,oakland-raiders,17,san-diego-chargers,10,
1998,16,1998-12-20,new-orleans-saints,17,arizona-cardinals,19,
1998,16,1998-12-20,philadelphia-eagles,9,dallas-cowboys,13,
1998,16,1998-12-20,jacksonville-jaguars,10,minnesota-vikings,50,
1998,16,1998-12-21,denver-broncos,21,miami-dolphins,31,
1998,17,1998-12-26,minnesota-vikings,26,tennessee-oilers,16,
1998,17,1998-12-26,kansas-city-chiefs,31,oakland-raiders,24,
1998,17,1998-12-27,miami-dolphins,16,atlanta-falcons,38,
1998,17,1998-12-27,detroit-lions,10,baltimore-ravens,19,
1998,17,1998-12-27,green-bay-packers,16,chicago-bears,13,
1998,17,1998-12-27,tampa-bay-buccaneers,35,cincinnati-bengals,0,
1998,17,1998-12-27,carolina-panthers,27,indianapolis-colts,19,
1998,17,1998-12-27,buffalo-bills,45,new-orleans-saints,33,
1998,17,1998-12-27,new-england-patriots,10,new-york-jets,31,
1998,17,1998-12-27,new-york-giants,20,philadelphia-eagles,10,
1998,17,1998-12-27,st.-louis-rams,19,san-francisco-49ers,38,
1998,17,1998-12-27,san-diego-chargers,13,arizona-cardinals,16,
1998,17,1998-12-27,seattle-seahawks,21,denver-broncos,28,
1998,17,1998-12-27,washington-redskins,7,dallas-cowboys,23,
1998,17,1998-12-28,pittsburgh-steelers,3,jacksonville-jaguars,21,
1998,Wild Card Playoff,1999-01-02,buffalo-bills,17,miami-dolphins,24,
1998,Wild Card Playoff,1999-01-02,arizona-cardinals,20,dallas-cowboys,7,
1998,Wild Card Playoff,1999-01-03,new-england-patriots,10,jacksonville-jaguars,25,
1998,Wild Card Playoff,1999-01-03,green-bay-packers,27,san-francisco-49ers,30,
1998,Divisional Playoff,1999-01-09,san-francisco-49ers,18,atlanta-falcons,20,
1998,Divisional Playoff,1999-01-09,miami-dolphins,3,denver-broncos,38,
1998,Divisional Playoff,1999-01-10,jacksonville-jaguars,24,new-york-jets,34,
1998,Divisional Playoff,1999-01-10,arizona-cardinals,21,minnesota-vikings,41,
1998,Conference Championship,1999-01-17,atlanta-falcons,30,minnesota-vikings,27,OT
1998,Conference Championship,1999-01-17,new-york-jets,10,denver-broncos,23,
1998,Super Bowl,1999-01-31,denver-broncos,34,atlanta-falcons,19,
1999,1,1999-09-12,arizona-cardinals,25,philadelphia-eagles,24,
1999,1,1999-09-12,baltimore-ravens,10,st.-louis-rams,27,
1999,1,1999-09-12,buffalo-bills,14,indianapolis-colts,31,
1999,1,1999-09-12,carolina-panthers,10,new-orleans-saints,19,
1999,1,1999-09-12,cincinnati-bengals,35,tennessee-titans,36,
1999,1,1999-09-12,dallas-cowboys,41,washington-redskins,35,OT
1999,1,1999-09-12,kansas-city-chiefs,17,chicago-bears,20,
1999,1,1999-09-12,new-england-patriots,30,new-york-jets,28,
1999,1,1999-09-12,oakland-raiders,24,green-bay-packers,28,
1999,1,1999-09-12,detroit-lions,28,seattle-seahawks,20,
1999,1,1999-09-12,minnesota-vikings,17,atlanta-falcons,14,
1999,1,1999-09-12,new-york-giants,17,tampa-bay-buccaneers,13,
1999,1,1999-09-12,san-francisco-49ers,3,jacksonville-jaguars,41,
1999,1,1999-09-12,pittsburgh-steelers,43,cleveland-browns,0,
1999,1,1999-09-13,miami-dolphins,38,denver-broncos,21,
1999,2,1999-09-19,washington-redskins,50,new-york-giants,21,
1999,2,1999-09-19,arizona-cardinals,16,miami-dolphins,19,
1999,2,1999-09-19,green-bay-packers,15,detroit-lions,23,
1999,2,1999-09-19,indianapolis-colts,28,new-england-patriots,31,
1999,2,1999-09-19,jacksonville-jaguars,22,carolina-panthers,20,
1999,2,1999-09-19,oakland-raiders,22,minnesota-vikings,17,
1999,2,1999-09-19,pittsburgh-steelers,23,baltimore-ravens,20,
1999,2,1999-09-19,san-diego-chargers,34,cincinnati-bengals,7,
1999,2,1999-09-19,seattle-seahawks,14,chicago-bears,13,
1999,2,1999-09-19,tampa-bay-buccaneers,19,philadelphia-eagles,5,
1999,2,1999-09-19,new-orleans-saints,21,san-francisco-49ers,28,
1999,2,1999-09-19,cleveland-browns,9,tennessee-titans,26,
1999,2,1999-09-19,denver-broncos,10,kansas-city-chiefs,26,
1999,2,1999-09-19,new-york-jets,3,buffalo-bills,17,
1999,2,1999-09-20,atlanta-falcons,7,dallas-cowboys,24,
1999,3,1999-09-26,washington-redskins,27,new-york-jets,20,
1999,3,1999-09-26,atlanta-falcons,7,st.-louis-rams,35,
1999,3,1999-09-26,cincinnati-bengals,3,carolina-panthers,27,
1999,3,1999-09-26,cleveland-browns,10,baltimore-ravens,17,
1999,3,1999-09-26,denver-broncos,10,tampa-bay-buccaneers,13,
1999,3,1999-09-26,detroit-lions,21,kansas-city-chiefs,31,
1999,3,1999-09-26,philadelphia-eagles,0,buffalo-bills,26,
1999,3,1999-09-26,seattle-seahawks,29,pittsburgh-steelers,10,
1999,3,1999-09-26,tennessee-titans,20,jacksonville-jaguars,19,
1999,3,1999-09-26,indianapolis-colts,27,san-diego-chargers,19,
1999,3,1999-09-26,chicago-bears,17,oakland-raiders,24,
1999,3,1999-09-26,minnesota-vikings,20,green-bay-packers,23,
1999,3,1999-09-26,new-york-giants,14,new-england-patriots,16,
1999,3,1999-09-27,san-francisco-49ers,24,arizona-cardinals,10,
1999,4,1999-10-03,philadelphia-eagles,15,new-york-giants,16,
1999,4,1999-10-03,tampa-bay-buccaneers,14,minnesota-vikings,21,
1999,4,1999-10-03,baltimore-ravens,19,atlanta-falcons,13,OT
1999,4,1999-10-03,new-orleans-saints,10,chicago-bears,14,
1999,4,1999-10-03,st.-louis-rams,38,cincinnati-bengals,10,
1999,4,1999-10-03,arizona-cardinals,7,dallas-cowboys,35,
1999,4,1999-10-03,new-england-patriots,19,cleveland-browns,7,
1999,4,1999-10-03,jacksonville-jaguars,17,pittsburgh-steelers,3,
1999,4,1999-10-03,carolina-panthers,36,washington-redskins,38,
1999,4,1999-10-03,new-york-jets,21,denver-broncos,13,
1999,4,1999-10-03,tennessee-titans,22,san-francisco-49ers,24,
1999,4,1999-10-03,kansas-city-chiefs,14,san-diego-chargers,21,
1999,4,1999-10-03,oakland-raiders,21,seattle-seahawks,22,
1999,4,1999-10-04,buffalo-bills,23,miami-dolphins,18,
1999,5,1999-10-10,pittsburgh-steelers,21,buffalo-bills,24,
1999,5,1999-10-10,cincinnati-bengals,18,cleveland-browns,17,
1999,5,1999-10-10,san-diego-chargers,20,detroit-lions,10,
1999,5,1999-10-10,new-england-patriots,14,kansas-city-chiefs,16,
1999,5,1999-10-10,chicago-bears,24,minnesota-vikings,22,
1999,5,1999-10-10,atlanta-falcons,20,new-orleans-saints,17,
1999,5,1999-10-10,dallas-cowboys,10,philadelphia-eagles,13,
1999,5,1999-10-10,san-francisco-49ers,20,st.-louis-rams,42,
1999,5,1999-10-10,new-york-giants,3,arizona-cardinals,14,
1999,5,1999-10-10,baltimore-ravens,11,tennessee-titans,14,
1999,5,1999-10-10,miami-dolphins,34,indianapolis-colts,31,
1999,5,1999-10-10,denver-broncos,16,oakland-raiders,13,
1999,5,1999-10-10,tampa-bay-buccaneers,23,green-bay-packers,26,
1999,5,1999-10-11,jacksonville-jaguars,16,new-york-jets,6,
1999,6,1999-10-17,indianapolis-colts,16,new-york-jets,13,
1999,6,1999-10-17,minnesota-vikings,23,detroit-lions,25,
1999,6,1999-10-17,st.-louis-rams,41,atlanta-falcons,13,
1999,6,1999-10-17,philadelphia-eagles,20,chicago-bears,16,
1999,6,1999-10-17,tennessee-titans,24,new-orleans-saints,21,
1999,6,1999-10-17,oakland-raiders,20,buffalo-bills,14,
1999,6,1999-10-17,miami-dolphins,31,new-england-patriots,30,
1999,6,1999-10-17,pittsburgh-steelers,17,cincinnati-bengals,3,
1999,6,1999-10-17,cleveland-browns,7,jacksonville-jaguars,24,
1999,6,1999-10-17,carolina-panthers,31,san-francisco-49ers,29,
1999,6,1999-10-17,seattle-seahawks,10,san-diego-chargers,13,
1999,6,1999-10-17,green-bay-packers,10,denver-broncos,31,
1999,6,1999-10-17,washington-redskins,24,arizona-cardinals,10,
1999,6,1999-10-18,dallas-cowboys,10,new-york-giants,13,
1999,7,1999-10-21,kansas-city-chiefs,35,baltimore-ravens,8,
1999,7,1999-10-24,cleveland-browns,3,st.-louis-rams,34,
1999,7,1999-10-24,detroit-lions,24,carolina-panthers,9,
1999,7,1999-10-24,new-orleans-saints,3,new-york-giants,31,
1999,7,1999-10-24,chicago-bears,3,tampa-bay-buccaneers,6,
1999,7,1999-10-24,denver-broncos,23,new-england-patriots,24,
1999,7,1999-10-24,san-francisco-49ers,16,minnesota-vikings,40,
1999,7,1999-10-24,cincinnati-bengals,10,indianapolis-colts,31,
1999,7,1999-10-24,philadelphia-eagles,13,miami-dolphins,16,
1999,7,1999-10-24,washington-redskins,20,dallas-cowboys,38,
1999,7,1999-10-24,green-bay-packers,31,san-diego-chargers,3,
1999,7,1999-10-24,buffalo-bills,16,seattle-seahawks,26,
1999,7,1999-10-24,new-york-jets,23,oakland-raiders,24,
1999,7,1999-10-25,atlanta-falcons,9,pittsburgh-steelers,13,
1999,8,1999-10-31,new-york-giants,23,philadelphia-eagles,17,OT
